panel,predictor_value,ols_fitted,ci_low,ci_high,interval
b,-1.6130653266331658,-0.0384964016041109,-0.0533384173693423,-0.0236543858388796,95% analytic t CI for mean OLS guide
b,-1.5829145728643217,-0.0382500650981587,-0.0529582250535667,-0.0235419051427508,95% analytic t CI for mean OLS guide
b,-1.5527638190954771,-0.0380037285922065,-0.0525784146887913,-0.0234290424956217,95% analytic t CI for mean OLS guide
b,-1.5226130653266332,-0.0377573920862543,-0.0521989968653542,-0.0233157873071544,95% analytic t CI for mean OLS guide
b,-1.492462311557789,-0.0375110555803021,-0.0518199825358457,-0.0232021286247584,95% analytic t CI for mean OLS guide
b,-1.4623115577889447,-0.0372647190743499,-0.0514413830290351,-0.0230880551196646,95% analytic t CI for mean OLS guide
b,-1.4321608040201006,-0.0370183825683977,-0.0510632100643367,-0.0229735550724586,95% analytic t CI for mean OLS guide
b,-1.4020100502512562,-0.0367720460624454,-0.0506854757668326,-0.0228586163580583,95% analytic t CI for mean OLS guide
b,-1.371859296482412,-0.0365257095564932,-0.0503081926828672,-0.0227432264301193,95% analytic t CI for mean OLS guide
b,-1.341708542713568,-0.036279373050541,-0.0499313737962292,-0.0226273723048529,95% analytic t CI for mean OLS guide
b,-1.3115577889447236,-0.0360330365445888,-0.0495550325449351,-0.0225110405442426,95% analytic t CI for mean OLS guide
b,-1.2814070351758795,-0.0357867000386366,-0.0491791828386299,-0.0223942172386434,95% analytic t CI for mean OLS guide
b,-1.2512562814070352,-0.0355403635326844,-0.0488038390766161,-0.0222768879887527,95% analytic t CI for mean OLS guide
b,-1.221105527638191,-0.0352940270267322,-0.0484290161665243,-0.02215903788694,95% analytic t CI for mean OLS guide
b,-1.190954773869347,-0.03504769052078,-0.0480547295436347,-0.0220406514979252,95% analytic t CI for mean OLS guide
b,-1.1608040201005023,-0.0348013540148278,-0.0476809951908582,-0.0219217128387973,95% analytic t CI for mean OLS guide
b,-1.1306532663316584,-0.0345550175088756,-0.047307829659384,-0.0218022053583671,95% analytic t CI for mean OLS guide
b,-1.100502512562814,-0.0343086810029234,-0.0469352500899967,-0.02168211191585,95% analytic t CI for mean OLS guide
b,-1.07035175879397,-0.0340623444969711,-0.0465632742350643,-0.0215614147588779,95% analytic t CI for mean OLS guide
b,-1.0402010050251258,-0.0338160079910189,-0.0461919204811941,-0.0214400955008438,95% analytic t CI for mean OLS guide
b,-1.0100502512562817,-0.0335696714850667,-0.0458212078725501,-0.0213181350975834,95% analytic t CI for mean OLS guide
b,-0.9798994974874372,-0.0333233349791145,-0.0454511561348212,-0.0211955138234078,95% analytic t CI for mean OLS guide
b,-0.949748743718593,-0.0330769984731623,-0.0450817856998236,-0.021072211246501,95% analytic t CI for mean OLS guide
b,-0.9195979899497488,-0.0328306619672101,-0.0447131177307145,-0.0209482062037057,95% analytic t CI for mean OLS guide
b,-0.8894472361809047,-0.0325843254612579,-0.0443451741477895,-0.0208234767747263,95% analytic t CI for mean OLS guide
b,-0.8592964824120606,-0.0323379889553057,-0.0439779776548264,-0.020698000255785,95% analytic t CI for mean OLS guide
b,-0.829145728643216,-0.0320916524493535,-0.0436115517659304,-0.0205717531327765,95% analytic t CI for mean OLS guide
b,-0.7989949748743719,-0.0318453159434013,-0.0432459208328269,-0.0204447110539756,95% analytic t CI for mean OLS guide
b,-0.7688442211055277,-0.031598979437449,-0.0428811100725351,-0.020316848802363,95% analytic t CI for mean OLS guide
b,-0.7386934673366836,-0.0313526429314968,-0.0425171455953472,-0.0201881402676465,95% analytic t CI for mean OLS guide
b,-0.7085427135678395,-0.0311063064255446,-0.042154054433022,-0.0200585584180672,95% analytic t CI for mean OLS guide
b,-0.6783919597989949,-0.0308599699195924,-0.0417918645670881,-0.0199280752720967,95% analytic t CI for mean OLS guide
b,-0.6482412060301508,-0.0306136334136402,-0.0414306049571358,-0.0197966618701446,95% analytic t CI for mean OLS guide
b,-0.6180904522613067,-0.030367296907688,-0.0410703055689601,-0.0196642882464159,95% analytic t CI for mean OLS guide
b,-0.5879396984924625,-0.0301209604017358,-0.0407109974023965,-0.0195309234010751,95% analytic t CI for mean OLS guide
b,-0.5577889447236184,-0.0298746238957836,-0.0403527125186711,-0.0193965352728961,95% analytic t CI for mean OLS guide
b,-0.5276381909547738,-0.0296282873898314,-0.0399954840670643,-0.0192610907125984,95% analytic t CI for mean OLS guide
b,-0.4974874371859297,-0.0293819508838791,-0.0396393463106627,-0.0191245554570956,95% analytic t CI for mean OLS guide
b,-0.4673366834170855,-0.0291356143779269,-0.0392843346509464,-0.0189868941049075,95% analytic t CI for mean OLS guide
b,-0.4371859296482414,-0.0288892778719747,-0.0389304856509332,-0.0188480700930163,95% analytic t CI for mean OLS guide
b,-0.4070351758793973,-0.0286429413660225,-0.03857783705657,-0.018708045675475,95% analytic t CI for mean OLS guide
b,-0.3768844221105527,-0.0283966048600703,-0.0382264278160308,-0.0185667819041099,95% analytic t CI for mean OLS guide
b,-0.3467336683417086,-0.0281502683541181,-0.0378762980965474,-0.0184242386116888,95% analytic t CI for mean OLS guide
b,-0.3165829145728644,-0.0279039318481659,-0.0375274892983678,-0.018280374397964,95% analytic t CI for mean OLS guide
b,-0.2864321608040203,-0.0276575953422137,-0.0371800440653982,-0.0181351466190292,95% analytic t CI for mean OLS guide
b,-0.2562814070351762,-0.0274112588362615,-0.036834006292054,-0.017988511380469,95% analytic t CI for mean OLS guide
b,-0.2261306532663316,-0.0271649223303093,-0.0364894211258068,-0.0178404235348117,95% analytic t CI for mean OLS guide
b,-0.1959798994974875,-0.026918585824357,-0.0361463349648815,-0.0176908366838326,95% analytic t CI for mean OLS guide
b,-0.1658291457286433,-0.0266722493184048,-0.0358047954505242,-0.0175397031862855,95% analytic t CI for mean OLS guide
b,-0.1356783919597992,-0.0264259128124526,-0.0354648514532308,-0.0173869741716745,95% analytic t CI for mean OLS guide
b,-0.1055276381909546,-0.0261795763065004,-0.0351265530522979,-0.0172325995607029,95% analytic t CI for mean OLS guide
b,-0.0753768844221105,-0.0259332398005482,-0.0347899515080361,-0.0170765280930603,95% analytic t CI for mean OLS guide
b,-0.0452261306532664,-0.025686903294596,-0.0344550992259658,-0.0169187073632262,95% analytic t CI for mean OLS guide
b,-0.0150753768844222,-0.0254405667886438,-0.0341220497123068,-0.0167590838649808,95% analytic t CI for mean OLS guide
b,0.0150753768844218,-0.0251942302826916,-0.0337908575200701,-0.0165976030453131,95% analytic t CI for mean OLS guide
b,0.0452261306532664,-0.0249478937767394,-0.0334615781850698,-0.016434209368409,95% analytic t CI for mean OLS guide
b,0.0753768844221105,-0.0247015572707872,-0.0331342681511911,-0.0162688463903832,95% analytic t CI for mean OLS guide
b,0.1055276381909546,-0.0244552207648349,-0.0328089846842872,-0.0161014568453827,95% analytic t CI for mean OLS guide
b,0.1356783919597988,-0.0242088842588827,-0.0324857857741254,-0.0159319827436401,95% analytic t CI for mean OLS guide
b,0.1658291457286429,-0.0239625477529305,-0.0321647300238713,-0.0157603654819898,95% analytic t CI for mean OLS guide
b,0.1959798994974875,-0.0237162112469783,-0.0318458765266849,-0.0155865459672717,95% analytic t CI for mean OLS guide
b,0.2261306532663316,-0.0234698747410261,-0.0315292847291099,-0.0154104647529424,95% analytic t CI for mean OLS guide
b,0.2562814070351757,-0.0232235382350739,-0.0312150142810622,-0.0152320621890855,95% analytic t CI for mean OLS guide
b,0.2864321608040199,-0.0229772017291217,-0.0309031248723784,-0.015051278585865,95% analytic t CI for mean OLS guide
b,0.316582914572864,-0.0227308652231695,-0.0305936760560486,-0.0148680543902903,95% analytic t CI for mean OLS guide
b,0.3467336683417086,-0.0224845287172173,-0.0302867270584604,-0.0146823303759741,95% analytic t CI for mean OLS guide
b,0.3768844221105527,-0.0222381922112651,-0.0299823365771828,-0.0144940478453473,95% analytic t CI for mean OLS guide
b,0.4070351758793968,-0.0219918557053128,-0.0296805625670601,-0.0143031488435656,95% analytic t CI for mean OLS guide
b,0.437185929648241,-0.0217455191993606,-0.0293814620156216,-0.0141095763830996,95% analytic t CI for mean OLS guide
b,0.4673366834170851,-0.0214991826934084,-0.0290850907090754,-0.0139132746777414,95% analytic t CI for mean OLS guide
b,0.4974874371859297,-0.0212528461874562,-0.0287915029904111,-0.0137141893845013,95% analytic t CI for mean OLS guide
b,0.5276381909547738,-0.021006509681504,-0.0285007515113984,-0.0135122678516096,95% analytic t CI for mean OLS guide
b,0.557788944723618,-0.0207601731755518,-0.0282128869805201,-0.0133074593705835,95% analytic t CI for mean OLS guide
b,0.5879396984924621,-0.0205138366695996,-0.0279279579091138,-0.0130997154300854,95% analytic t CI for mean OLS guide
b,0.6180904522613062,-0.0202675001636474,-0.0276460103582118,-0.012888989969083,95% analytic t CI for mean OLS guide
b,0.6482412060301508,-0.0200211636576952,-0.0273670876887473,-0.012675239626643,95% analytic t CI for mean OLS guide
b,0.6783919597989949,-0.019774827151743,-0.0270912303179383,-0.0124584239855476,95% analytic t CI for mean OLS guide
b,0.708542713567839,-0.0195284906457907,-0.0268184754847504,-0.0122385058068311,95% analytic t CI for mean OLS guide
b,0.7386934673366832,-0.0192821541398385,-0.0265488570273821,-0.0120154512522949,95% analytic t CI for mean OLS guide
b,0.7688442211055273,-0.0190358176338863,-0.0262824051756905,-0.0117892300920821,95% analytic t CI for mean OLS guide
b,0.7989949748743719,-0.0187894811279341,-0.0260191463613909,-0.0115598158944774,95% analytic t CI for mean OLS guide
b,0.829145728643216,-0.0185431446219819,-0.0257591030487121,-0.0113271861952517,95% analytic t CI for mean OLS guide
b,0.8592964824120601,-0.0182968081160297,-0.0255022935879719,-0.0110913226440875,95% analytic t CI for mean OLS guide
b,0.8894472361809043,-0.0180504716100775,-0.0252487320942545,-0.0108522111259005,95% analytic t CI for mean OLS guide
b,0.9195979899497484,-0.0178041351041253,-0.0249984283530403,-0.0106098418552103,95% analytic t CI for mean OLS guide
b,0.949748743718593,-0.0175577985981731,-0.024751387754243,-0.0103642094421031,95% analytic t CI for mean OLS guide
b,0.9798994974874372,-0.0173114620922209,-0.0245076112556899,-0.0101153129287519,95% analytic t CI for mean OLS guide
b,1.0100502512562812,-0.0170651255862686,-0.0242670953766169,-0.0098631557959204,95% analytic t CI for mean OLS guide
b,1.0402010050251258,-0.0168187890803164,-0.0240298322212847,-0.0096077459393482,95% analytic t CI for mean OLS guide
b,1.0703517587939697,-0.0165724525743642,-0.0237958095323407,-0.0093490956163878,95% analytic t CI for mean OLS guide
b,1.100502512562814,-0.016326116068412,-0.0235650107730898,-0.0090872213637342,95% analytic t CI for mean OLS guide
b,1.1306532663316575,-0.0160797795624598,-0.0233374152373958,-0.0088221438875239,95% analytic t CI for mean OLS guide
b,1.1608040201005023,-0.0158334430565076,-0.023112998185526,-0.0085538879274892,95% analytic t CI for mean OLS guide
b,1.190954773869347,-0.0155871065505554,-0.0228917310038971,-0.0082824820972137,95% analytic t CI for mean OLS guide
b,1.2211055276381906,-0.0153407700446032,-0.0226735813863684,-0.0080079587028379,95% analytic t CI for mean OLS guide
b,1.2512562814070352,-0.015094433538651,-0.0224585135344895,-0.0077303535428124,95% analytic t CI for mean OLS guide
b,1.2814070351758788,-0.0148480970326988,-0.0222464883739244,-0.0074497056914732,95% analytic t CI for mean OLS guide
b,1.3115577889447234,-0.0146017605267465,-0.0220374637841634,-0.0071660572693297,95% analytic t CI for mean OLS guide
b,1.341708542713568,-0.0143554240207943,-0.0218313948385825,-0.0068794532030061,95% analytic t CI for mean OLS guide
b,1.3718592964824117,-0.0141090875148421,-0.0216282340519237,-0.0065899409777605,95% analytic t CI for mean OLS guide
b,1.4020100502512562,-0.0138627510088899,-0.0214279316323395,-0.0062975703854403,95% analytic t CI for mean OLS guide
b,1.4321608040201,-0.0136164145029377,-0.0212304357352664,-0.006002393270609,95% analytic t CI for mean OLS guide
b,1.4623115577889445,-0.0133700779969855,-0.021035692716557,-0.005704463277414,95% analytic t CI for mean OLS guide
b,1.492462311557789,-0.0131237414910333,-0.0208436473824995,-0.0054038355995671,95% analytic t CI for mean OLS guide
b,1.5226130653266328,-0.0128774049850811,-0.0206542432345822,-0.00510056673558,95% analytic t CI for mean OLS guide
b,1.5527638190954771,-0.0126310684791289,-0.020467422707106,-0.0047947142511517,95% analytic t CI for mean OLS guide
b,1.582914572864321,-0.0123847319731767,-0.0202831273960073,-0.004486336550346,95% analytic t CI for mean OLS guide
b,1.6130653266331656,-0.0121383954672244,-0.0201012982775113,-0.0041754926569376,95% analytic t CI for mean OLS guide
b,1.6432160804020102,-0.0118920589612722,-0.0199218759154985,-0.0038622420070459,95% analytic t CI for mean OLS guide
b,1.673366834170854,-0.01164572245532,-0.019744800656715,-0.0035466442539251,95% analytic t CI for mean OLS guide
b,1.7035175879396984,-0.0113993859493678,-0.0195700128131932,-0.0032287590855424,95% analytic t CI for mean OLS guide
b,1.733668341708542,-0.0111530494434156,-0.019397452831475,-0.0029086460553562,95% analytic t CI for mean OLS guide
b,1.7638190954773867,-0.0109067129374634,-0.0192270614484243,-0.0025863644265025,95% analytic t CI for mean OLS guide
b,1.7939698492462313,-0.0106603764315112,-0.0190587798336036,-0.0022619730294188,95% analytic t CI for mean OLS guide
b,1.824120603015075,-0.010414039925559,-0.0188925497183427,-0.0019355301327753,95% analytic t CI for mean OLS guide
b,1.8542713567839195,-0.0101677034196068,-0.0187283135117676,-0.0016070933274459,95% analytic t CI for mean OLS guide
b,1.8844221105527632,-0.0099213669136546,-0.0185660144041719,-0.0012767194231372,95% analytic t CI for mean OLS guide
b,1.914572864321608,-0.0096750304077023,-0.0184055964582075,-0.0009444643571971,95% analytic t CI for mean OLS guide
b,1.9447236180904524,-0.0094286939017501,-0.0182470046884476,-0.0006103831150527,95% analytic t CI for mean OLS guide
b,1.974874371859296,-0.0091823573957979,-0.0180901851299293,-0.0002745296616666,95% analytic t CI for mean OLS guide
b,2.0050251256281406,-0.0089360208898457,-0.0179350848963276,6.304311663616474e-05,95% analytic t CI for mean OLS guide
b,2.0351758793969843,-0.0086896843838935,-0.0177816522284353,0.0004022834606482,95% analytic t CI for mean OLS guide
b,2.065326633165829,-0.0084433478779413,-0.0176298365336372,0.0007431407777546,95% analytic t CI for mean OLS guide
b,2.0954773869346734,-0.0081970113719891,-0.0174795884170722,0.0010855656730939,95% analytic t CI for mean OLS guide
b,2.125628140703517,-0.0079506748660369,-0.0173308597051645,0.0014295099730907,95% analytic t CI for mean OLS guide
b,2.1557788944723617,-0.0077043383600847,-0.0171836034621968,0.0017749267420274,95% analytic t CI for mean OLS guide
b,2.1859296482412054,-0.0074580018541325,-0.0170377740005704,0.0021217702923054,95% analytic t CI for mean OLS guide
b,2.21608040201005,-0.0072116653481802,-0.0168933268853772,0.0024699961890166,95% analytic t CI for mean OLS guide
b,2.2462311557788945,-0.006965328842228,-0.0167502189338761,0.00281956124942,95% analytic t CI for mean OLS guide
b,2.2763819095477382,-0.0067189923362758,-0.016608408210434,0.0031704235378823,95% analytic t CI for mean OLS guide
b,2.306532663316583,-0.0064726558303236,-0.0164678540174581,0.0035225423568108,95% analytic t CI for mean OLS guide
b,2.3366834170854265,-0.0062263193243714,-0.0163285168828121,0.0038758782340691,95% analytic t CI for mean OLS guide
b,2.366834170854271,-0.0059799828184192,-0.0161903585441727,0.0042303929073342,95% analytic t CI for mean OLS guide
b,2.3969849246231156,-0.005733646312467,-0.0160533419307483,0.0045860493058142,95% analytic t CI for mean OLS guide
b,2.4271356783919593,-0.0054873098065148,-0.0159174311427465,0.0049428115297168,95% analytic t CI for mean OLS guide
b,2.457286432160804,-0.0052409733005626,-0.0157825914289469,0.0053006448278217,95% analytic t CI for mean OLS guide
b,2.4874371859296476,-0.0049946367946104,-0.0156487891627001,0.0056595155734793,95% analytic t CI for mean OLS guide
b,2.517587939698492,-0.0047483002886581,-0.0155159918166453,0.0060193912393289,95% analytic t CI for mean OLS guide
b,2.5477386934673367,-0.0045019637827059,-0.0153841679364115,0.0063802403709995,95% analytic t CI for mean OLS guide
b,2.5778894472361804,-0.0042556272767537,-0.0152532871135367,0.0067420325600292,95% analytic t CI for mean OLS guide
b,2.608040201005025,-0.0040092907708015,-0.0151233199578191,0.0071047384162159,95% analytic t CI for mean OLS guide
b,2.6381909547738687,-0.0037629542648493,-0.0149942380692855,0.0074683295395868,95% analytic t CI for mean OLS guide
b,2.6683417085427132,-0.0035166177588971,-0.0148660140099462,0.0078327784921519,95% analytic t CI for mean OLS guide
b,2.698492462311558,-0.0032702812529449,-0.0147386212754804,0.0081980587695905,95% analytic t CI for mean OLS guide
b,2.7286432160804015,-0.0030239447469927,-0.0146120342669815,0.0085641447729961,95% analytic t CI for mean OLS guide
b,2.758793969849246,-0.0027776082410405,-0.0144862282628742,0.0089310117807932,95% analytic t CI for mean OLS guide
b,2.78894472361809,-0.0025312717350882,-0.0143611793910981,0.0092986359209215,95% analytic t CI for mean OLS guide
b,2.8190954773869343,-0.002284935229136,-0.0142368646016424,0.0096669941433702,95% analytic t CI for mean OLS guide
b,2.849246231155779,-0.0020385987231838,-0.0141132616395001,0.0100360641931324,95% analytic t CI for mean OLS guide
b,2.8793969849246226,-0.0017922622172316,-0.0139903490181021,0.0104058245836388,95% analytic t CI for mean OLS guide
b,2.909547738693467,-0.0015459257112794,-0.0138681059932792,0.0107762545707203,95% analytic t CI for mean OLS guide
b,2.9396984924623117,-0.0012995892053272,-0.0137465125377922,0.0111473341271377,95% analytic t CI for mean OLS guide
b,2.969849246231155,-0.001053252699375,-0.013625549316463,0.0115190439177129,95% analytic t CI for mean OLS guide
b,3.0,-0.0008069161934228,-0.0135051976619306,0.0118913652750849,95% analytic t CI for mean OLS guide
c,-3.0,-0.0380740849413611,-0.0550420551432415,-0.0211061147394808,95% analytic t CI for mean OLS guide
c,-2.969849246231156,-0.0378927005479035,-0.0547378368298651,-0.0210475642659419,95% analytic t CI for mean OLS guide
c,-2.9396984924623117,-0.0377113161544459,-0.0544338228459578,-0.020988809462934,95% analytic t CI for mean OLS guide
c,-2.909547738693467,-0.0375299317609883,-0.0541300177198412,-0.0209298458021354,95% analytic t CI for mean OLS guide
c,-2.879396984924623,-0.0373485473675307,-0.0538264261065795,-0.0208706686284819,95% analytic t CI for mean OLS guide
c,-2.849246231155779,-0.0371671629740731,-0.0535230527921212,-0.020811273156025,95% analytic t CI for mean OLS guide
c,-2.819095477386935,-0.0369857785806155,-0.0532199026975892,-0.0207516544636418,95% analytic t CI for mean OLS guide
c,-2.78894472361809,-0.0368043941871579,-0.052916980883723,-0.0206918074905927,95% analytic t CI for mean OLS guide
c,-2.758793969849246,-0.0366230097937003,-0.05261429255548,-0.0206317270319206,95% analytic t CI for mean OLS guide
c,-2.728643216080402,-0.0364416254002427,-0.0523118430667998,-0.0205714077336856,95% analytic t CI for mean OLS guide
c,-2.698492462311558,-0.0362602410067851,-0.0520096379255389,-0.0205108440880312,95% analytic t CI for mean OLS guide
c,-2.6683417085427137,-0.0360788566133274,-0.0517076827985805,-0.0204500304280744,95% analytic t CI for mean OLS guide
c,-2.6381909547738696,-0.0358974722198698,-0.051405983517125,-0.0203889609226147,95% analytic t CI for mean OLS guide
c,-2.608040201005025,-0.0357160878264122,-0.0511045460821692,-0.0203276295706553,95% analytic t CI for mean OLS guide
c,-2.577889447236181,-0.0355347034329546,-0.050803376670178,-0.0202660301957312,95% analytic t CI for mean OLS guide
c,-2.5477386934673367,-0.035353319039497,-0.0505024816389568,-0.0202041564400372,95% analytic t CI for mean OLS guide
c,-2.5175879396984926,-0.0351719346460394,-0.0502018675337301,-0.0201420017583487,95% analytic t CI for mean OLS guide
c,-2.4874371859296485,-0.0349905502525818,-0.0499015410934329,-0.0200795594117307,95% analytic t CI for mean OLS guide
c,-2.457286432160804,-0.0348091658591242,-0.0496015092572221,-0.0200168224610263,95% analytic t CI for mean OLS guide
c,-2.42713567839196,-0.0346277814656666,-0.0493017791712135,-0.0199537837601197,95% analytic t CI for mean OLS guide
c,-2.3969849246231156,-0.034446397072209,-0.0490023581954528,-0.0198904359489652,95% analytic t CI for mean OLS guide
c,-2.3668341708542715,-0.0342650126787514,-0.0487032539111252,-0.0198267714463775,95% analytic t CI for mean OLS guide
c,-2.3366834170854274,-0.0340836282852938,-0.0484044741280119,-0.0197627824425756,95% analytic t CI for mean OLS guide
c,-2.306532663316583,-0.0339022438918362,-0.0481060268921998,-0.0196984608914725,95% analytic t CI for mean OLS guide
c,-2.2763819095477387,-0.0337208594983786,-0.0478079204940506,-0.0196337985027065,95% analytic t CI for mean OLS guide
c,-2.2462311557788945,-0.033539475104921,-0.0475101634764363,-0.0195687867334056,95% analytic t CI for mean OLS guide
c,-2.2160804020100504,-0.0333580907114633,-0.0472127646432471,-0.0195034167796796,95% analytic t CI for mean OLS guide
c,-2.1859296482412063,-0.0331767063180057,-0.0469157330681778,-0.0194376795678337,95% analytic t CI for mean OLS guide
c,-2.1557788944723617,-0.0329953219245481,-0.0466190781037993,-0.019371565745297,95% analytic t CI for mean OLS guide
c,-2.1256281407035176,-0.0328139375310905,-0.0463228093909191,-0.019305065671262,95% analytic t CI for mean OLS guide
c,-2.0954773869346734,-0.0326325531376329,-0.0460269368682379,-0.0192381694070279,95% analytic t CI for mean OLS guide
c,-2.0653266331658293,-0.0324511687441753,-0.0457314707823056,-0.019170866706045,95% analytic t CI for mean OLS guide
c,-2.035175879396985,-0.0322697843507177,-0.0454364216977811,-0.0191031470036543,95% analytic t CI for mean OLS guide
c,-2.0050251256281406,-0.0320883999572601,-0.0451418005079995,-0.0190349994065207,95% analytic t CI for mean OLS guide
c,-1.9748743718592965,-0.0319070155638025,-0.0448476184458496,-0.0189664126817554,95% analytic t CI for mean OLS guide
c,-1.9447236180904524,-0.0317256311703449,-0.0445538870949628,-0.018897375245727,95% analytic t CI for mean OLS guide
c,-1.914572864321608,-0.0315442467768873,-0.0442606184012141,-0.0188278751525605,95% analytic t CI for mean OLS guide
c,-1.884422110552764,-0.0313628623834297,-0.0439678246845363,-0.0187579000823231,95% analytic t CI for mean OLS guide
c,-1.8542713567839195,-0.0311814779899721,-0.0436755186510431,-0.018687437328901,95% analytic t CI for mean OLS guide
c,-1.8241206030150752,-0.0310000935965145,-0.0433837134054604,-0.0186164737875685,95% analytic t CI for mean OLS guide
c,-1.7939698492462313,-0.0308187092030569,-0.0430924224638588,-0.0185449959422549,95% analytic t CI for mean OLS guide
c,-1.763819095477387,-0.0306373248095992,-0.0428016597666816,-0.0184729898525169,95% analytic t CI for mean OLS guide
c,-1.7336683417085428,-0.0304559404161416,-0.0425114396920592,-0.0184004411402241,95% analytic t CI for mean OLS guide
c,-1.7035175879396989,-0.030274556022684,-0.042221777069398,-0.0183273349759701,95% analytic t CI for mean OLS guide
c,-1.6733668341708543,-0.0300931716292264,-0.0419326871932302,-0.0182536560652227,95% analytic t CI for mean OLS guide
c,-1.6432160804020102,-0.0299117872357688,-0.0416441858373068,-0.0181793886342308,95% analytic t CI for mean OLS guide
c,-1.6130653266331658,-0.0297304028423112,-0.0413562892689154,-0.018104516415707,95% analytic t CI for mean OLS guide
c,-1.5829145728643217,-0.0295490184488536,-0.0410690142633959,-0.0180290226343113,95% analytic t CI for mean OLS guide
c,-1.5527638190954771,-0.029367634055396,-0.0407823781188294,-0.0179528899919626,95% analytic t CI for mean OLS guide
c,-1.5226130653266332,-0.0291862496619384,-0.0404963986708661,-0.0178761006530107,95% analytic t CI for mean OLS guide
c,-1.492462311557789,-0.0290048652684808,-0.0402110943076559,-0.0177986362293057,95% analytic t CI for mean OLS guide
c,-1.4623115577889447,-0.0288234808750232,-0.0399264839848399,-0.0177204777652065,95% analytic t CI for mean OLS guide
c,-1.4321608040201006,-0.0286420964815656,-0.039642587240554,-0.0176416057225771,95% analytic t CI for mean OLS guide
c,-1.4020100502512562,-0.028460712088108,-0.0393594242103922,-0.0175619999658237,95% analytic t CI for mean OLS guide
c,-1.371859296482412,-0.0282793276946504,-0.0390770156422669,-0.0174816397470338,95% analytic t CI for mean OLS guide
c,-1.341708542713568,-0.0280979433011928,-0.0387953829111007,-0.0174005036912849,95% analytic t CI for mean OLS guide
c,-1.3115577889447236,-0.0279165589077352,-0.0385145480332718,-0.0173185697821985,95% analytic t CI for mean OLS guide
c,-1.2814070351758795,-0.0277351745142776,-0.0382345336807316,-0.0172358153478235,95% analytic t CI for mean OLS guide
c,-1.2512562814070352,-0.0275537901208199,-0.0379553631946995,-0.0171522170469403,95% analytic t CI for mean OLS guide
c,-1.221105527638191,-0.0273724057273623,-0.0376770605988345,-0.0170677508558902,95% analytic t CI for mean OLS guide
c,-1.190954773869347,-0.0271910213339047,-0.0373996506117704,-0.0169823920560391,95% analytic t CI for mean OLS guide
c,-1.1608040201005023,-0.0270096369404471,-0.0371231586588933,-0.016896115222001,95% analytic t CI for mean OLS guide
c,-1.1306532663316584,-0.0268282525469895,-0.036847610883226,-0.0168088942107531,95% analytic t CI for mean OLS guide
c,-1.100502512562814,-0.0266468681535319,-0.0365730341552762,-0.0167207021517877,95% analytic t CI for mean OLS guide
c,-1.07035175879397,-0.0264654837600743,-0.0362994560816898,-0.0166315114384588,95% analytic t CI for mean OLS guide
c,-1.0402010050251258,-0.0262840993666167,-0.0360269050125413,-0.0165412937206921,95% analytic t CI for mean OLS guide
c,-1.0100502512562817,-0.0261027149731591,-0.0357554100470783,-0.0164500198992399,95% analytic t CI for mean OLS guide
c,-0.9798994974874372,-0.0259213305797015,-0.0354850010377272,-0.0163576601216758,95% analytic t CI for mean OLS guide
c,-0.949748743718593,-0.0257399461862439,-0.0352157085921511,-0.0162641837803367,95% analytic t CI for mean OLS guide
c,-0.9195979899497488,-0.0255585617927863,-0.0349475640731428,-0.0161695595124298,95% analytic t CI for mean OLS guide
c,-0.8894472361809047,-0.0253771773993287,-0.0346805995961184,-0.016073755202539,95% analytic t CI for mean OLS guide
c,-0.8592964824120606,-0.0251957930058711,-0.0344148480239704,-0.0159767379877717,95% analytic t CI for mean OLS guide
c,-0.829145728643216,-0.0250144086124135,-0.0341503429590257,-0.0158784742658012,95% analytic t CI for mean OLS guide
c,-0.7989949748743719,-0.0248330242189559,-0.0338871187318445,-0.0157789297060672,95% analytic t CI for mean OLS guide
c,-0.7688442211055277,-0.0246516398254982,-0.033625210386589,-0.0156780692644075,95% analytic t CI for mean OLS guide
c,-0.7386934673366836,-0.0244702554320406,-0.033364653662684,-0.0155758572013972,95% analytic t CI for mean OLS guide
c,-0.7085427135678395,-0.024288871038583,-0.0331054849724873,-0.0154722571046788,95% analytic t CI for mean OLS guide
c,-0.6783919597989949,-0.0241074866451254,-0.0328477413746857,-0.0153672319155652,95% analytic t CI for mean OLS guide
c,-0.6482412060301508,-0.0239261022516678,-0.0325914605431368,-0.0152607439601989,95% analytic t CI for mean OLS guide
c,-0.6180904522613067,-0.0237447178582102,-0.0323366807308781,-0.0151527549855423,95% analytic t CI for mean OLS guide
c,-0.5879396984924625,-0.0235633334647526,-0.0320834407290375,-0.0150432262004677,95% analytic t CI for mean OLS guide
c,-0.5577889447236184,-0.023381949071295,-0.0318317798203918,-0.0149321183221982,95% analytic t CI for mean OLS guide
c,-0.5276381909547738,-0.0232005646778374,-0.0315817377273386,-0.0148193916283362,95% analytic t CI for mean OLS guide
c,-0.4974874371859297,-0.0230191802843798,-0.0313333545540734,-0.0147050060146862,95% analytic t CI for mean OLS guide
c,-0.4673366834170855,-0.0228377958909222,-0.0310866707227903,-0.0145889210590541,95% analytic t CI for mean OLS guide
c,-0.4371859296482414,-0.0226564114974646,-0.0308417269037677,-0.0144710960911615,95% analytic t CI for mean OLS guide
c,-0.4070351758793973,-0.022475027104007,-0.0305985639392372,-0.0143514902687767,95% analytic t CI for mean OLS guide
